Date,AIG,AMAT,BABA,BIDU,GOOGL,FB,ATHM,ABEV,AMZN,V,TSLA,VIS,AAPL,ATVI,AZN,BA,BAC,AMD,HFC,BMY,C,CELG,CHTR,CLF,JAZZ,COP,COST,COTY,CTL,CVS,CX,CZR,DHI,EA,EFC,EMR,ET,F,FCX,FDX,AR,GE,GGAL,GGB,GOLD,GOOG,GRPN,HAL,HBAN,IBM,IBN,INFY,INTC,ITUB,JNJ,JPM,KGC,KMI,KO,LLY,MDLZ,MGM,LVS,MRVL,MS,MSFT,NFLX,NKE,NLY,NOK,NTAP,NVDA,ORCL,PBR-A,PFE,QCOM,RF,RIG,RTN,S,SBUX,SIRI,SIX,SLB,SO,SPG,SR,SWN,T,TEVA,TGT,TSM,TWTR,TXN,VZ,WFC,WMB,XOM,YELP,VLO
2015/7/30,58.16872787,16.31669807,79.95999908,174.4700012,664.5599976,95.20999908,38.08179092,4.873904705,536.7600098,73.78257751,266.7900085,95.48614502,113.0825577,25.35687256,28.21702957,125.6890411,16.77049255,1.929999948,41.40162659,56.93737411,54.29248428,131.8800049,187.9600067,2.549620152,190.3800049,46.74271393,132.7373657,23.17988586,18.38145065,100.6316299,7.497903824,5.190000057,27.82980919,72.30000305,10.92767525,44.18379974,20.79245567,11.80298901,11.43063164,163.3730621,27.17754555,22.00234222,18.75030899,1.60205853,4.080722809,632.5900269,4.809999943,38.3134613,10.15370178,131.2463531,8.372673988,6.67736721,25.38394165,4.271797657,88.89221954,60.96723557,1.720000029,29.20868874,35.03272629,74.72436523,41.46951294,18.71551514,44.71709824,11.74424076,35.3746109,42.6619072,111.5599976,54.32860947,6.007619381,6.086540699,28.3990593,19.46471596,36.87519455,5.788600445,30.04629135,54.50535583,9.341067314,13.79207516,100.3654785,3.430000067,53.30726242,3.863367796,36.44417572,69.94782257,35.58349609,151.3866272,46.6671257,19.05999947,27.25509453,64.26155853,70.31481171,19.50941849,31.46999931,44.62618256,38.11149216,49.96385956,40.48291779,68.52867889,26.03000069,53.63435364
2015/7/31,57.79915237,16.12168121,78.33999634,172.6600037,657.5,94.01000214,38.3786087,4.952374935,536.1500244,72.77793884,266.1499939,95.55004883,112.09375,25.09416008,28.25884628,126.7085342,16.53923988,1.929999948,41.49619675,57.97966003,53.9052124,131.25,185.8600006,2.424544096,192.2400055,45.18969727,132.7373657,23.02483559,18.6686554,100.2128601,7.66011858,5.210000038,28.03757095,71.55000305,10.74525642,43.98829269,20.84789658,11.59194279,11.34374332,163.5161285,26.65434456,21.98549271,18.31176376,1.611372709,4.086511135,625.6099854,4.820000172,37.86048889,10.06743717,132.0862122,8.782586098,6.661608696,25.41906357,4.301532745,89.22164917,60.51686478,1.820000052,28.88349342,35.48186874,74.69785309,41.34127426,18.68694115,44.74105835,11.54927826,34.96055222,42.49809647,114.3099976,54.42781067,6.013663292,6.103856564,28.02124405,19.39665604,37.14490891,5.723455429,30.32379913,54.48842239,9.181997299,13.10988712,99.68015289,3.369999886,53.18790436,3.853635788,36.83909988,69.36158752,35.86412048,152.2649078,47.12875366,18.60000038,27.20810509,64.21503448,70.24616241,19.00234413,31.01000023,44.39523315,38.20948792,49.72327423,40.10084915,65.39163208,26.39999962,55.12163162
2015/8/3,57.82619095,15.93594742,77.98999786,169.1399994,664.7199707,94.13999939,38.43796921,4.934937,535.0300293,73.19329071,259.9899902,95.05715942,109.4508133,24.83144569,28.38428688,126.2866592,16.43749046,2.200000048,40.56757355,57.71466064,53.88676453,131.4700012,187.3099976,2.357195616,192.7700043,44.62416077,132.9383698,23.11097336,18.86448669,100.5247192,7.560987473,5.400000095,28.02812958,70.97000122,10.86294365,43.63130188,20.54987335,11.6779232,10.8127594,162.9342499,25.61762428,21.79175377,18.73081779,1.60205853,3.878134012,631.210022,4.650000095,36.34751511,10.09331608,129.4116821,9.052952766,6.681306362,25.50686836,4.270136356,89.05249786,60.51686478,1.710000038,28.14140129,35.87917328,74.37080383,41.67105484,18.90600014,44.11033249,11.58641243,34.88854218,42.59820557,112.5599976,54.24358368,6.055970669,5.999960899,27.60745049,19.72722054,36.93099976,5.39773035,30.39948463,54.52227402,9.164320946,12.27939606,99.50654602,3.339999914,53.42661667,3.853635788,36.99707794,68.74184418,36.04853821,153.216507,47.24198151,17.61000061,27.14544868,65.18262482,68.99312592,18.66715813,29.27000046,44.49294281,38.35648727,49.75764847,39.46664429,64.44223022,25.92000008,54.33177567
2015/8/4,56.19461441,15.62948227,78.87000275,170.3200073,661.2800293,94.05999756,38.81394196,4.952374935,531.9000244,72.71030426,266.2799988,95.0114975,105.9392166,24.97739983,28.71881104,126.1548386,16.46523666,2.130000114,40.30101395,57.27302933,53.91444016,131.0800018,191.5,2.328332186,190.6600037,44.76779175,132.3171082,23.67948914,18.55769539,97.97640228,7.380749702,5.340000153,27.54651451,71.80000305,10.74525642,42.194767,20.41349983,11.65447521,10.65829277,162.247467,25.70482635,21.81702232,18.18507004,1.639315724,3.936017752,629.25,4.730000019,35.87640762,10.06743717,128.5065918,9.018065453,6.673427582,25.57710838,4.161030293,88.85661316,60.45504379,1.690000057,28.06635284,36.14692688,74.29125977,41.77181244,20.71564674,43.9107399,11.38216686,35.03256607,43.26250839,121.1500015,54.68761826,6.019706249,5.948012829,27.50850296,19.80500603,36.88450623,5.481488228,30.36584473,53.69297791,9.164320946,12.08166027,99.45172119,3.49000001,54.04347992,3.84390521,37.01287079,68.90096283,35.61557007,153.3466492,46.51906204,17.18000031,27.082798,65.76876831,68.70135498,18.43510818,29.34000015,44.27087402,38.11149216,49.68030548,39.16863251,63.70750427,26.18000031,54.13851166
2015/8/5,56.75350189,15.81521702,79.81999969,172.7400055,673.289978,96.44000244,36.1326828,4.96981287,537.0100098,72.43018341,270.1300049,95.46788788,106.6415482,27.93537521,28.88607216,128.2068329,16.52998924,2.160000086,42.54521942,57.46734619,54.16339111,132.7200012,188.5500031,2.549620152,191.8999939,44.09451294,134.1898651,24.39443779,18.64254951,99.08126068,7.227547169,5.860000134,27.17032814,75.16000366,10.80998325,42.42426682,19.53933525,11.56849194,10.55209637,163.3921204,25.03628731,21.98549271,18.63336372,1.667258501,3.785521746,643.7800293,4.760000229,36.79144287,10.15370178,128.7512054,8.991901398,6.850702763,25.78072929,4.121352673,89.49765015,60.69348526,1.690000057,26.88232994,36.38013077,74.8923111,42.4038887,21.29663658,44.68516541,11.93920517,35.10457993,43.29892349,123.7099991,55.15055084,5.971356869,5.930697441,27.76937485,20.00918007,36.8658905,5.351198673,30.3573761,54.0568428,9.26153183,12.20030212,100.5299301,3.150000095,54.3288765,3.814710617,36.97338104,69.09358978,35.76790619,153.4685974,46.86745071,16.56999969,27.07496262,66.23396301,68.69274139,18.57262039,28.47999954,45.17690659,38.08700562,49.85759735,37.5639801,63.70750427,26.12999916,54.46622086
2015/8/6,56.80759048,15.64805603,78.95999908,174.4600067,670.1500244,95.12000275,36.57791138,4.856466293,529.460022,71.07777405,246.1300049,95.00240326,106.8736038,27.93537521,28.63518333,127.2073593,16.47449112,2.109999895,43.62001801,56.12473297,53.57326126,128.0500031,187.25,2.77090764,184.2400055,45.13585281,133.7788391,24.10156441,18.23131752,96.33693695,7.434820652,6.480000019,27.08515739,74.01000214,10.83352375,42.27977371,19.42744446,11.59194279,10.82241249,161.7800598,25.67575836,21.92652893,19.80282021,1.667258501,3.982322693,642.6799927,4.679999828,37.0088768,10.11919594,128.5210114,8.913408279,6.819185734,25.68335152,4.04199934,88.20664978,60.26961517,1.820000052,27.25754738,36.20739365,73.09798431,42.88022995,20.94423294,44.73305893,11.54927826,35.04156494,42.42529297,126.4499969,54.38057327,6.098277092,5.896065712,27.60745049,19.88278389,36.56827545,5.444262505,29.80649376,53.17677689,9.341067314,13.683321,99.96342468,3.289999962,52.69008636,3.804979801,36.61794281,70.00644684,36.12871552,154.4445801,46.63228989,17.45000076,26.81650925,65.52687073,68.26363373,18.28900337,27.54000092,44.63506699,38.07883835,49.75382614,37.0825882,64.4670105,25.37999916,55.18884659
2015/8/7,57.14110947,15.76878548,78.81999969,176.0800018,664.3900146,94.30000305,35.57862091,4.812871456,522.6199951,71.68634796,242.5099945,94.46383667,107.2356491,28.00348854,28.17521286,125.969101,16.41898727,2.089999914,43.23309708,56.00991058,53.39805984,128.6000061,183.8500061,2.578483582,181.7899933,43.8431778,132.7008209,24.63562584,18.04854774,95.99835205,7.678142071,6.860000134,26.98105621,73.36000061,10.76879406,41.81225967,19.15470505,11.56849194,10.16592407,159.2903748,25.16224289,21.72436142,20.53373337,1.59274435,4.074934483,635.2999878,4.429999828,36.02136612,10.0070467,127.5344162,8.843635559,6.905854225,25.56825256,3.947769403,88.01076508,60.09298706,1.860000014,26.79894638,36.07783508,72.71791077,42.2389946,21.14424706,45.34781647,11.61426449,34.72653198,42.53450394,123.5199966,54.09241867,6.092233658,5.870091915,27.4545269,22.34261513,36.79148865,5.137150288,29.82344246,53.32909775,9.38525486,13.41637707,99.43344116,3.369999886,52.66245651,3.834173441,36.16772461,68.88421631,36.5055542,155.9003448,46.82390213,16.89999962,26.79300499,65.4245224,67.78302002,18.07414055,27.04000092,44.69723511,37.85834503,49.70193863,37.28890228,63.42682266,25.35000038,54.97038269
2015/8/10,57.68196487,16.34456062,80.47000122,176.8500061,663.1400146,94.15000153,36.26130676,4.934937,524,71.85059357,241.1399994,96.28027344,111.1344452,28.0326786,28.45119286,129.0117188,16.68723869,1.929999948,45.09895706,56.43388367,54.16339111,131.2299957,184.8200073,2.876740932,181.4799957,45.06402588,133.6052246,25.16106796,18.77309608,96.78245544,7.831344604,7.619999886,27.5015583,73.97000122,10.75114059,42.51776886,19.88200951,11.71700764,11.24720192,161.5892639,26.18927383,22.10342407,21.46930122,1.648629904,4.404865265,633.7299805,4.289999962,37.70647049,10.20546436,128.8745575,8.869800568,6.968886852,26.24110603,4.096553326,88.8476944,60.83475494,2.059999943,27.09911919,36.00009537,73.81396484,42.5138092,21.52522469,45.30789185,11.73495579,35.17657852,43.07140732,123.0299988,54.49394608,6.086189747,5.948012829,28.336092,23.12042618,37.09839249,5.39773035,29.96751213,53.4391098,9.544326782,14.29630184,99.99082947,3.839999914,51.80623627,3.84390521,36.23880768,70.71833801,36.44942856,153.8427124,46.74551773,18.26000023,27.23942947,64.94073486,67.77445221,18.57262039,29.5,46.26057816,38.56880569,50.10840988,38.12179184,65.01187134,26,57.97854614
2015/8/11,57.06900024,16.10310555,77.33999634,167.9400024,690.2999878,93.62000275,33.77792358,4.856466293,527.460022,70.86528015,237.3699951,95.25796509,105.3512344,27.69212151,28.47628593,127.41082,16.45598793,1.899999976,46.259758,55.347435,53.14909744,130.6600037,181.3300018,2.972952843,178.8000031,45.24356842,133.2763367,25.54869652,18.43366814,96.30130005,7.281618118,7.400000095,27.80439758,73.81999969,10.83352375,41.59125137,20.09180641,11.49032688,9.866642952,160.6639862,25.97611427,21.65697289,20.47526169,1.555487156,4.445383072,660.7800293,4.289999962,38.00544357,10.04155636,127.855072,8.634319305,6.878277302,25.64793587,4.002323151,88.15323639,60.2519455,2.069999933,27.42431259,35.8273468,73.84046173,42.22983932,21.12520027,43.39978027,11.65140152,34.1324501,42.23420334,122.7399979,54.06880188,6.140583038,5.74887991,27.62543869,23.00374794,36.42878342,5.202294827,29.76412392,52.93136978,9.34990406,14.32596207,99.12277985,3.849999905,51.87989807,3.795248032,35.44895554,70.6513443,36.8102417,155.7865295,47.16358948,18.11000061,27.13762093,64.7546463,67.68862915,17.9022541,29.62000084,44.98148346,38.87095261,49.47706604,38.19055939,64.57021332,25.35000038,59.18012619
2015/8/12,57.02392197,16.06595802,73.37999725,160.8200073,691.4699707,94.19000244,32.69948196,4.734401703,525.9099731,71.15554047,238.1699982,95.19406891,106.975708,27.88672447,28.28982925,125.9779129,16.20623207,1.899999976,46.24256134,55.10893631,52.47597885,131.0299988,181.0599976,3.117271185,183.6000061,46.26693726,134.1924133,24.73899269,18.62296867,96.51512146,7.281618118,7.800000191,28.35329628,73.72000122,10.83940887,42.12337494,20.45546341,11.4746933,9.895605087,157.6878357,27.07097054,21.78333092,20.2121315,1.574115634,4.70585537,659.5599976,4.269999981,38.69398117,9.92940712,128.3894501,8.529660225,7.031916618,26.08174515,3.92297101,87.88613129,59.37770844,2.150000095,28.22477722,35.6373291,74.14279175,42.62373734,21.0204277,42.6972084,11.51213932,33.81740189,42.53450394,120.5100021,53.40746307,6.194979191,5.74887991,27.87731552,23.0620842,36.53108978,5.304665565,29.97599792,52.95676422,9.146647453,14.87962246,99.29637909,3.880000114,51.90751648,3.853635788,35.64641571,71.04497528,37.33942032,156.1687622,47.66875458,18.48999977,26.64420319,64.77326965,67.80020142,17.83349991,29.38999939,45.39896011,39.07510376,49.05331039,39.0540123,65.65348816,25.46999931,58.97848129
2015/8/13,57.00590897,15.83379269,75.11000061,160.8899994,686.5100098,93.43000031,33.06555939,4.603616714,529.6599731,71.53289795,242.5099945,95.19406891,106.892189,28.07159996,28.33220673,128.0830536,16.29873276,1.789999962,45.79542923,55.13544464,52.86325455,130.3000031,180.6399994,3.088407516,186.2700043,44.97426987,133.0748291,26.24641609,18.25742912,95.93597412,7.200510979,7.610000134,29.03467941,73.37999725,10.96298218,42.40660477,20.62330246,11.49814224,9.721828461,156.0567169,25.85984993,21.72436142,20.91380692,1.499601245,4.497478485,656.4500122,4.329999924,37.83330536,10.02429962,127.4933243,8.43372345,7.102827072,25.55940437,3.777306795,87.68135834,59.651474,2.019999981,27.63276482,35.49913025,73.83156586,42.14738464,21.19186783,42.40978622,11.38216686,33.97942734,42.52539825,123.7300034,53.66255188,6.225199699,5.74887991,27.54448128,22.86763191,36.55898666,5.053391933,29.96751213,52.49132919,9.199669838,13.91071606,99.73500061,3.880000114,52.34022141,3.882830381,35.95446777,70.42521667,37.44691086,156.3983307,47.39004135,17.70000076,26.47973824,64.52204895,67.79161835,17.65301323,28.54000092,44.9725914,38.91994476,49.20032883,39.21447372,65.53681946,24.54000092,58.54992294
2015/8/14,57.91633606,15.45302963,74.76000214,164.2400055,689.3699951,94.41999817,33.94612122,4.655929565,531.5200195,71.81349945,243.1499939,95.81475067,107.6440735,27.90618515,28.35763359,128.3307037,16.37273979,1.840000033,45.42570877,55.71842194,53.10298538,129.2400055,179.8200073,3.251968145,184.4600067,44.67801666,133.8259888,25.50562668,18.45325279,95.93597412,7.245571136,7.360000134,28.99682617,72.81999969,11.00417709,42.56966782,20.87506294,11.55285931,9.683209419,157.210907,26.24740791,21.968647,20.2316227,1.508915544,4.445383072,657.1199951,4.329999924,38.04167557,10.1795826,128.0523987,8.512218475,7.079188824,25.69220161,3.827539444,87.97515106,59.95171356,1.980000019,28.31650352,35.62868881,74.61407471,42.58709335,21.41093063,41.84293747,11.53999233,34.24946213,42.77111053,123.3899994,54.02155304,6.279593945,5.722907066,27.66142273,22.88707542,36.65198898,4.978940964,29.93362236,52.38978195,9.323391914,13.58445263,100.3471909,4.179999828,52.57039642,3.834173441,36.03344727,70.23258209,37.58482361,157.1608582,48.28714371,17.21999931,26.66770172,64.21503448,68.10058594,17.51550102,29.05999947,44.98148346,38.78113174,49.58084869,39.90982437,65.29516602,25.77000046,57.23910141
2015/8/17,57.96140671,15.81521702,75.19000244,167.4299927,694.1099854,93.93000031,33.85707474,4.621054649,535.2199707,71.99732971,254.9900055,96.31678009,108.7580261,28.50945854,28.48475838,127.7557678,16.43749046,1.799999952,45.90721893,56.06289291,53.26897812,131.2100067,186.9799957,3.607952595,186.2899933,44.48950577,133.8259888,25.22136879,18.55116463,96.88936615,7.16446352,7.5,29.5362587,73.69999695,11.05713749,43.20478439,21.4904747,11.4746933,9.885951042,157.3635254,26.276474,22.07815361,20.56296921,1.53685832,4.555360317,660.8699951,4.409999847,37.40748978,10.17095661,128.5128021,8.547103882,7.051614285,25.74532318,3.792375326,88.91893768,60.11065292,2.059999943,28.65002441,35.715065,74.22283173,42.32144165,21.56332207,41.66729355,11.53070736,34.33047867,43.06230927,125.3600006,54.31443787,6.267507553,5.722907066,27.47251701,22.74124336,36.94029999,4.895183086,30.08617592,52.52518463,9.323391914,13.73275471,100.3380585,4.599999905,53.15962601,3.84390521,36.43627167,69.93109894,37.56048203,158.6858978,48.79230881,17.52000046,26.80867958,64.59648895,68.26478577,17.42955589,29.05999947,45.21242905,38.80561829,49.59815598,41.95001984,65.63679504,26.63999939,58.58353043
2015/8/18,57.42956924,15.44155693,73.87999725,166.1100006,688.7299805,95.16999817,33.01609039,4.699524879,535.0200195,72.05541229,260.7200012,96.11598206,108.1453781,28.43161392,28.57798386,127.8973007,16.36348534,1.799999952,45.79542923,56.7783699,53.0661087,130.1999969,188.8099976,3.290452719,187.6600037,44.44461823,133.4046326,25.22998428,18.35534096,96.63987732,7.27260685,7.349999905,29.96212578,73.84999847,11.06302071,43.00738525,21.08485794,11.59194279,9.577015877,158.0217285,26.56714249,21.96022034,20.22187614,1.508915544,4.43380785,656.1300049,4.239999771,37.15382767,10.21409035,128.2661591,8.581990242,7.09100914,25.59481621,3.882790327,88.47375488,60.23428726,2,28.29981613,35.67187881,74.15169525,42.2756424,21.41093063,41.37189865,11.28932476,34.04242706,43.30047607,124.0500031,54.23885727,6.291682243,5.714248657,27.2386322,22.53425407,37.04260254,4.848650932,30.10312271,51.89051437,9.27920723,13.91071606,100.8132095,4.860000134,53.24249268,3.834173441,36.38098907,69.63795471,37.37389755,159.7025909,48.56586075,17.62999916,26.90266037,64.54039001,69.40571594,17.21469498,28.29999924,44.33304977,38.75662613,49.76246643,41.1553421,64.91188049,25.40999985,58.37347794
2015/8/19,56.71744156,15.35748386,73.12000275,162.8899994,694.039978,95.30999756,31.15602875,4.525145054,532.9199829,71.98765564,255.25,95.3035965,106.7622375,28.19809151,28.2644043,126.2344513,16.15072823,1.799999952,45.12474823,56.63705444,52.55895615,129.0599976,188.1999969,3.251968145,186.1999969,42.80184937,132.9832306,25.02324867,18.51852989,95.12514496,7.06533289,6.929999828,30.48263168,71.61000061,11.03360271,42.68124771,20.8051281,11.54504395,9.393583298,157.3444672,24.64872932,21.6738205,19.17911148,1.453029633,4.572725296,660.9000244,4.210000038,35.60462189,10.04155636,126.5642624,8.486052513,7.154040337,25.10789108,3.757215738,88.42033386,59.69562149,2.079999924,27.99964905,35.22274399,74.48959351,41.41454315,21.0204277,40.46972656,11.05722523,33.70038986,42.69590759,122.0599976,54.30498505,6.309813023,5.593037605,26.78885078,22.44638062,36.76359177,4.690441132,29.8912487,51.77204514,9.058274269,13.495471,100.1461716,4.920000076,53.02153015,3.795248032,36.05714035,67.56095886,37.56859589,158.3989258,48.59199142,17.29999924,26.91049004,65.04528046,69.89837646,17.11156464,27.61000061,43.70239258,38.74028778,49.3473587,40.50583649,63.52030182,25.25,57.02904892
2015/8/20,55.62672424,14.92777348,70.31999969,157.3999939,679.4799805,90.55999756,30.5722847,4.621054649,515.7800293,71.55225372,242.1799927,93.07641602,104.5714569,27.22507286,27.58639908,121.1928635,15.46621895,1.700000048,44.33369827,55.39159012,51.01908493,124.9599991,182.7400055,3.107650042,181.6999969,42.19141388,131.6457825,24.72176552,18.08770752,94.46578979,6.740903854,6.869999886,29.96212578,67.70999908,11.00417709,42.11478806,19.75613022,11.27928066,9.374276161,153.0519714,24.59059334,21.21895027,18.49692726,1.453029633,4.769526005,646.8300171,4.070000172,34.15506363,9.765497208,125.5119019,8.180799484,6.819185734,24.37306213,3.807445526,87.95736694,58.22971725,2.140000105,27.25754738,35.024086,77.65520477,40.3061409,20.26799965,39.04063797,10.60231018,32.55723953,41.82567596,112.4899979,53.0484581,6.297726631,5.393904209,27.68840981,21.63600731,35.92657471,4.681135178,29.28104401,50.90043259,8.775478363,13.09999943,98.35522461,4.690000057,51.38273239,3.697933674,35.31467819,66.53083801,37.60915756,157.5954437,47.89521408,16.59000015,26.58938217,63.79242706,69.71687317,16.85372925,26,42.13016129,38.2829895,48.5344162,38.74072647,62.1370697,24.01000023,56.50807571
2015/8/21,53.8419075,14.46069622,68.18000031,152.9100037,644.0300293,86.05999756,31.07687759,4.464112759,494.4700012,68.88173676,230.7700043,90.62104034,98.17554474,26.48557663,26.80669212,116.4962234,14.89271641,1.779999971,41.1694603,53.94298935,49.42387009,119.0500031,177.5299988,3.184619427,170.3200073,40.74613953,127.3220444,24.37721062,17.696064,91.07100677,6.263273716,8.020000458,29.34698486,65.52999878,10.86294365,41.16212082,19.23163033,10.83373737,9.248770714,148.8357391,23.47636223,20.71353722,17.7855072,1.378515482,4.636396408,612.4799805,4.099999905,32.33405685,9.489442825,122.3794556,7.927875042,6.716760635,23.51429939,3.752192259,85.73239136,56.16333389,2.069999933,26.5071106,34.14308548,75.16539001,39.57330322,19.61081123,38.31411362,10.37021065,30.79301834,39.45317078,103.9599991,50.48342133,6.201023579,5.315982819,27.17566109,20.96232033,34.92215729,4.429861546,28.42507553,48.75102234,8.54570961,12.77999973,95.93383026,4.710000038,48.6483345,3.620083094,34.83285522,64.90608215,37.15486145,155.7588348,47.57294083,16.39999962,26.14296341,62.56763077,67.76350403,16.22633362,25.87000084,40.82442093,37.64601898,46.67502594,37.9384079,60.10388184,23.09000015,51.37402725
2015/8/24,51.32693863,14.10571957,65.80000305,141.0800018,618.1099854,82.08999634,29.57299614,4.376922607,463.3699951,66.14349365,218.8699951,87.56319427,95.72489929,25.45417595,25.967659,112.4983215,14.1434536,1.75,39.69052124,51.80540848,46.41785431,113.3799973,171.5,3.088407516,161.9499969,38.53782654,121.8074112,23.9034481,16.88012314,89.28897095,6.164142609,8.979999542,27.94635773,63.70000076,10.56283188,39.78891373,18.71412659,10.31002712,8.379888535,141.5289307,21.61608124,20.1070385,16.91815948,1.238801122,4.184911728,589.6099854,3.99000001,30.40435028,9.006344795,117.9561844,7.422026157,6.515849113,23.23984337,3.621594429,83.27420807,53.20503616,1.809999943,25.24804306,33.14980698,71.78636169,38.43739319,18.61074829,36.76525116,9.850306511,29.03778458,38.17990112,96.87999725,49.06628418,6.025751114,5.082217693,26.86981392,20.22029495,33.55503464,4.057604313,27.23010635,46.77931595,7.935932636,12.26000023,93.20172119,4.610000134,46.3466568,3.503305197,33.44269943,61.86597443,35.35390472,149.2814789,46.21421432,15.23999977,25.35193634,60.29566574,65.06678772,16.12320137,25.17000008,39.87399292,36.53541946,44.32268143,35.71482468,57.2624321,22.97999954,49.17252731
2015/8/25,51.05651093,13.86283875,68.56999969,136.9900055,612.4699707,83,30.5722847,4.420517921,466.3699951,64.7985611,220.0299988,86.33094025,96.30042267,25.47364044,25.6625576,110.9946899,14.11570358,1.659999967,38.77049255,51.12527084,45.99370575,112.6999969,171.2899933,3.088407516,160.6199951,37.87352753,121.5692062,23.80008507,16.42972374,89.10186768,6.22722578,8.470000267,26.76338768,63.54000092,10.68640995,38.75898743,18.4483757,10.08334732,7.955101967,138.3715363,20.93785667,19.60162735,16.95713997,1.214326143,4.045993805,582.0599976,4.010000229,30.32281113,8.807926178,115.8925781,7.570291996,6.500091553,22.90342331,3.55629468,81.3991394,52.9047966,1.74000001,24.95620537,32.8129425,69.59001923,37.84196472,18.29644012,35.71140289,9.63677597,28.58772469,37.07151413,101.5199966,48.90566254,5.971356869,5.238061428,26.15016556,19.80046272,32.96912384,4.085523129,26.56057739,45.59459305,7.750347614,12.19999981,91.96816254,4.599999905,47.03715515,3.532500029,33.59276962,60.73535156,34.47777176,145.1983337,45.8222847,14.77999973,24.90551567,60.03387451,63.90856552,16.12320137,24.37999916,38.65706635,35.5228157,43.25893021,34.13309479,57.25410843,22.75,48.40788651
2015/8/26,53.32810211,14.23649883,68.66000366,142.3999939,659.7399902,87.19000244,30.65143776,4.551302433,500.769989,68.39796448,224.8399963,88.81370544,101.8237305,26.55368996,26.38293648,114.3999557,14.85571384,1.720000029,39.73352051,53.02435684,48.20671082,119.2300034,177.6000061,3.155755997,165.3699951,38.96870804,126.5616684,24.39443779,17.21302605,91.65908813,6.380427837,8.460000038,27.93689346,66.33999634,10.89237022,39.83182526,18.56726456,10.32566166,7.646165848,141.5861664,22.13928604,20.22496986,18.09736061,1.280219793,3.791310549,628.6199951,4.269999981,31.1925354,9.127116203,120.6117859,7.587735653,6.67736721,24.16944313,3.787354231,85.32868958,55.55400467,1.620000005,25.67329216,33.45210648,72.11537933,38.65724945,18.67741966,36.07068253,9.729613304,29.97390556,39.12340546,110.1299973,51.37622452,6.031793594,5.411220551,27.50850296,21.29427528,34.32695389,4.169281483,27.48435402,47.94710541,8.174538612,11.60000038,94.68199921,4.789999962,49.67948914,3.620083094,35.01452637,58.70023346,35.37824249,149.1994934,45.90066147,15.07999992,25.60256195,60.60420227,66.41513824,16.71621704,25.03000069,40.33587265,36.87841034,45.23075104,34.8972168,60.41220856,23.37999916,49.44981384
2015/8/27,55.08587265,14.89040565,70.83999634,152.0599976,667.960022,89.73000336,31.68040848,4.682086468,518.3699951,70.05251312,242.9900055,90.90396881,104.822113,27.17642212,26.78974152,116.6377335,15.20721722,1.779999971,39.85389328,53.72215271,49.27632904,123.0400009,181.6499939,3.588710308,170.7700043,41.17702866,128.4395905,24.90265465,17.45454025,93.73516083,6.921142101,8.710000038,28.69398499,67.16000366,10.95121479,40.88747406,19.51136398,10.59924126,9.837678909,145.9835968,23.50543213,21.06732178,19.21809387,1.449660659,3.971295834,637.6099854,4.28000021,34.46309662,9.368667603,122.1245422,7.718559265,6.80342865,24.54127312,3.973204136,86.32453918,56.94043732,1.720000029,26.68221283,33.91851425,74.46292114,39.17023087,19.56319046,37.73129272,10.32379055,30.87402344,40.21347809,117.6600037,53.19962692,6.170804501,5.471826077,28.23714066,22.09489441,34.24324036,4.690441132,28.18777466,48.53946686,8.448498726,12.93000031,96.04345703,5.070000172,51.51162338,3.688202381,35.26728821,61.84923935,35.62161636,152.2823792,46.29261017,15.52999973,26.18995094,60.95949173,67.28811646,17.13734627,26.45999908,41.80150986,37.71952438,46.72690964,36.43309402,62.37039948,23.97999954,49.02967834
2015/8/28,54.98672104,14.93711472,70.06999969,152.1300049,659.6900024,91.01000214,31.01751328,4.655929565,518.0100098,70.11056519,248.4799957,91.2052002,105.1655579,28.43161392,26.84058952,117.849472,15.13321972,1.850000024,40.27522278,53.5366745,49.12879181,124.0400009,181.5899963,3.684922218,172.8200073,42.02983475,128.201416,25.9621563,17.65037155,92.8263092,6.921142101,9.170000076,28.51417351,67.91000366,11.09755611,41.23936462,20.12677383,10.73993778,10.13696098,145.4685059,24.45495033,21.1936779,19.06216431,1.39318049,4.139669418,630.3800049,4.599999905,34.96138382,9.411800385,121.6641541,7.736001015,6.897975445,25.16100693,3.832561255,85.38250732,56.63134766,1.840000033,27.20751953,34.07398605,73.97384644,39.20688248,19.84892464,37.81113815,10.50947094,30.64899445,40.24096298,117.6299973,53.14291763,6.146628857,5.471826077,28.4440403,22.19252777,34.83845901,4.681135178,27.67927551,48.61562729,8.501521111,13.59000015,95.25766754,5.190000057,51.21701431,3.72712779,35.69380569,63.70011139,35.48371506,151.1263123,46.14453506,16,26.07247353,60.80054092,67.44371033,17.18891144,26.82999992,42.62758636,37.62152863,46.30314255,37.38059616,62.55373001,23.95999908,49.57585907
